Data,ABEV3,ASAI3,EMBJ3,MGLU3,VALE3
2025-05-30,14.03,11.22,65.49,9.22,52.1
2025-06-02,13.91,11.37,65.39,9.54,52.56
2025-06-03,14.01,11.86,64.81,10.25,52.53
2025-06-04,14.08,11.5,67.44,10.04,52.77
2025-06-05,13.87,11.55,66.7,10.06,52.91
2025-06-06,14.08,11.21,64.51,9.5,52.98
2025-06-09,13.96,11.12,67.5,9.48,53.29
2025-06-10,13.8,11.01,65.86,9.5,53.65
2025-06-11,13.91,11.22,66.03,9.54,53.18
2025-06-12,13.8,11.2,68.86,9.62,52.83
2025-06-13,13.64,10.91,66.44,8.94,52.13
2025-06-16,13.68,11.33,69.99,9.54,53.83
2025-06-17,13.47,11.1,70.1,9.33,51.41
2025-06-18,13.49,11.04,72.9,9.35,51.24
2025-06-19,,,,,
2025-06-20,13.53,10.78,72.53,8.85,49.92
2025-06-23,13.56,10.81,73.04,8.91,50.55
2025-06-24,13.51,10.99,73.19,9.1,50.54
2025-06-25,13.15,10.9,73.08,9.13,50.48
2025-06-26,13.32,11.01,74.01,9.42,52.0
2025-06-27,13.15,11.04,74.64,9.3,53.0
2025-06-30,13.32,11.26,77.01,9.85,52.65
2025-07-01,13.38,10.9,80.41,9.71,53.36
2025-07-02,13.65,10.08,79.62,9.07,55.3
2025-07-03,13.48,10.25,83.14,9.19,55.04
2025-07-04,13.52,10.3,83.49,9.25,55.2
2025-07-07,13.4,10.34,81.73,9.11,54.39
2025-07-08,13.38,10.48,81.15,8.9,54.58
2025-07-09,13.31,10.37,78.21,8.55,54.04
2025-07-10,13.23,10.21,75.32,8.34,55.28
2025-07-11,13.3,9.98,74.3,8.04,56.0
2025-07-14,13.29,9.9,73.64,7.95,55.36
2025-07-15,13.27,10.18,74.06,8.05,53.91
2025-07-16,13.68,10.21,71.2,8.11,54.4
2025-07-17,13.46,10.06,71.11,8.2,54.3
2025-07-18,13.32,9.72,68.3,7.88,54.56
2025-07-21,13.42,9.73,68.12,7.6,56.05
2025-07-22,13.4,9.63,67.66,7.5,57.5
2025-07-23,13.59,9.68,68.46,7.8,57.42
2025-07-24,13.5,9.56,65.8,7.54,56.53
2025-07-25,13.47,9.7,66.21,7.5,55.7
2025-07-28,13.06,9.53,66.25,7.18,55.16
2025-07-29,13.19,9.56,68.74,6.98,54.82
2025-07-30,13.15,9.76,76.25,7.34,53.84
2025-07-31,12.46,9.41,80.66,7.06,53.46
2025-08-01,12.29,9.7,79.05,7.22,53.75
2025-08-04,12.41,9.86,80.0,7.18,54.18
2025-08-05,12.36,9.61,78.62,7.2,54.11
2025-08-06,12.48,10.15,77.88,7.34,53.77
2025-08-07,12.54,10.06,78.4,7.42,54.11
2025-08-08,12.37,9.85,79.12,7.04,55.39
2025-08-11,12.31,9.75,78.49,7.02,55.33
2025-08-12,12.23,10.45,79.25,7.03,55.91
2025-08-13,12.12,9.93,79.21,6.73,54.09
2025-08-14,12.02,10.05,80.69,6.68,53.42
2025-08-15,12.04,10.04,77.29,6.62,53.32
2025-08-18,12.07,10.29,78.41,6.91,53.2
2025-08-19,12.07,9.88,77.0,6.86,53.24
2025-08-20,12.1,9.88,76.1,6.68,53.0
2025-08-21,12.06,9.82,76.98,6.68,53.45
2025-08-22,12.21,10.1,77.6,6.9,54.79
2025-08-25,12.12,10.03,75.73,7.12,54.92
2025-08-26,12.18,9.95,76.48,7.0,55.41
2025-08-27,12.15,10.04,75.6,7.18,55.38
2025-08-28,12.25,10.47,76.21,7.84,55.4
2025-08-29,12.35,10.52,76.2,8.19,55.56
2025-09-01,12.3,10.44,76.54,8.28,55.6
2025-09-02,12.16,10.21,78.2,8.15,55.39
2025-09-03,11.9,10.07,77.52,8.22,55.6
2025-09-04,12.16,10.18,79.61,8.65,55.71
2025-09-05,12.25,10.5,82.04,9.27,56.22
2025-09-08,12.14,10.11,80.98,8.91,56.36
2025-09-09,12.33,9.94,81.49,8.92,56.19
2025-09-10,12.36,9.94,80.19,9.25,56.58
2025-09-11,12.52,9.91,79.3,10.0,57.02
2025-09-12,12.58,9.88,76.72,9.85,57.0
2025-09-15,12.63,10.13,75.88,10.58,57.5
2025-09-16,12.71,10.11,75.85,10.74,57.7
2025-09-17,12.79,10.57,75.39,11.31,57.8
2025-09-18,12.52,10.28,76.16,11.23,57.69
2025-09-19,12.55,10.12,76.75,11.11,57.92
2025-09-22,12.36,9.8,80.3,10.84,58.0
2025-09-23,12.46,9.83,79.65,11.0,57.67
2025-09-24,12.38,9.69,80.1,10.88,57.89
2025-09-25,12.46,9.17,80.0,11.02,58.21
2025-09-26,12.46,9.35,80.8,11.19,57.09
2025-09-29,12.41,9.44,79.03,10.62,57.28
2025-09-30,12.09,9.51,80.29,9.6,57.58
2025-10-01,11.99,9.42,80.39,9.6,58.31
2025-10-02,11.93,9.26,75.71,9.16,58.7
2025-10-03,11.87,9.06,76.7,9.15,58.59
2025-10-06,11.85,8.98,77.91,8.96,59.59
2025-10-07,11.71,8.73,77.03,8.98,58.75
2025-10-08,11.88,8.65,77.74,9.09,59.2
2025-10-09,11.72,8.37,77.37,8.97,59.11
2025-10-10,11.81,8.22,77.2,8.81,58.87
2025-10-13,11.86,8.05,78.8,8.6,59.75
2025-10-14,12.05,8.19,82.65,8.78,59.75
2025-10-15,11.99,8.68,80.63,8.91,60.86
2025-10-16,12.15,8.37,80.7,8.2,60.3
2025-10-17,12.37,8.42,80.61,8.4,60.13
2025-10-20,12.36,8.42,81.49,8.34,60.9
2025-10-21,12.22,8.47,85.66,8.36,60.8
2025-10-22,12.07,7.87,84.74,8.34,61.88
2025-10-23,12.12,8.12,85.99,7.87,61.76
2025-10-24,12.11,8.23,86.38,8.08,61.73
2025-10-27,12.15,8.41,86.68,8.52,61.66
2025-10-28,12.03,8.43,89.37,8.66,62.2
2025-10-29,12.03,8.5,88.01,8.53,63.33
2025-10-30,12.59,8.56,87.89,8.5,63.81
2025-10-31,12.71,8.6,86.99,8.47,65.26
2025-11-03,12.91,8.53,87.27,8.34,65.35
2025-11-04,13.16,8.48,84.13,8.38,64.62
2025-11-05,13.18,8.95,87.21,8.74,65.73
2025-11-06,13.08,8.77,85.24,7.99,65.5
2025-11-07,13.12,9.07,86.3,8.14,64.78
2025-11-10,13.18,9.14,86.5,8.42,65.21
2025-11-11,13.59,9.64,86.86,9.09,65.04
2025-11-12,13.62,9.67,84.4,9.15,65.76
2025-11-13,13.63,9.52,83.48,9.06,65.67
2025-11-14,13.69,9.49,83.3,9.59,65.27
2025-11-17,13.76,9.74,84.09,9.13,65.22
2025-11-18,13.74,9.52,84.4,9.47,65.02
2025-11-19,13.41,9.23,86.4,9.33,64.95
2025-11-20,,,,,
2025-11-21,13.62,9.01,82.65,9.63,65.16
2025-11-24,13.77,9.36,82.52,9.9,65.09
2025-11-25,13.74,9.4,82.25,10.26,65.6
2025-11-26,13.67,10.0,83.21,10.11,66.58
2025-11-27,13.72,10.06,83.44,10.12,66.33
2025-11-28,13.86,9.45,84.04,10.28,67.4
2025-12-01,14.01,9.25,82.67,10.34,67.92
2025-12-02,14.0,9.37,84.73,10.59,68.48
2025-12-03,14.15,9.13,86.46,11.24,70.69
2025-12-04,13.95,9.49,84.79,11.65,71.92
2025-12-05,13.61,8.57,84.37,10.51,70.22
2025-12-08,13.62,8.19,86.14,10.54,69.74
2025-12-09,13.64,8.14,88.72,10.02,69.78
2025-12-10,13.6,8.01,89.35,9.99,71.06
2025-12-11,13.78,7.87,87.07,9.58,72.0
2025-12-12,14.04,8.2,87.56,9.87,68.61
2025-12-15,14.28,7.99,87.63,9.84,69.03
2025-12-16,14.16,7.68,87.98,9.5,69.29
2025-12-17,14.02,7.39,85.7,9.2,70.17
2025-12-18,13.92,7.2,86.8,9.35,70.35
2025-12-19,13.28,7.23,88.02,9.25,70.85
2025-12-22,13.12,7.1,89.5,8.99,72.92
2025-12-23,13.47,7.22,89.9,9.29,72.9
2025-12-24,,,,,
2025-12-25,,,,,
2025-12-26,13.72,7.26,89.2,9.25,73.12
2025-12-29,13.87,7.24,89.9,9.35,72.12
2025-12-30,13.86,7.28,88.6,8.94,71.96
2025-12-31,,,,,
2026-01-01,,,,,
2026-01-02,13.65,7.28,88.59,8.83,72.38
2026-01-05,13.71,7.47,92.89,8.95,73.12
2026-01-06,13.7,7.89,93.08,9.15,75.87
2026-01-07,13.7,7.31,93.91,9.29,76.32
2026-01-08,13.64,7.35,94.84,9.22,75.58
2026-01-09,13.9,7.04,95.85,8.88,74.72
2026-01-12,13.9,7.36,97.93,8.58,74.74
2026-01-13,13.91,7.25,97.09,8.2,75.35
2026-01-14,14.2,7.35,96.28,8.4,78.92
2026-01-15,14.04,7.29,98.97,8.74,78.85
2026-01-16,14.1,7.45,99.3,8.46,78.88
2026-01-19,14.09,7.45,99.33,8.36,78.57
2026-01-20,14.07,7.48,98.61,8.4,80.08
2026-01-21,14.31,7.72,99.69,8.81,82.5
2026-01-22,14.59,8.0,102.96,8.96,82.98
2026-01-23,14.9,8.05,103.96,9.37,85.02
2026-01-26,15.05,8.23,102.4,9.47,83.07
2026-01-27,14.87,8.68,103.42,9.64,84.9
2026-01-28,14.95,8.95,99.77,10.08,86.97
2026-01-29,14.76,8.67,97.36,9.72,87.41
2026-01-30,14.85,8.57,96.95,9.79,84.32
2026-02-02,15.06,8.67,97.24,9.83,84.82
2026-02-03,15.38,8.85,95.75,10.12,88.99
2026-02-04,15.3,8.59,92.17,9.73,89.43
2026-02-05,15.48,8.7,91.8,9.65,86.45
2026-02-06,15.42,8.78,91.75,10.2,85.63
2026-02-09,15.39,8.78,94.01,10.97,87.31
2026-02-10,15.66,8.9,93.93,10.6,87.05
2026-02-11,15.77,9.23,93.37,11.1,90.09
2026-02-12,16.52,9.7,93.4,10.15,89.23
2026-02-13,16.35,9.9,92.84,10.23,87.03
2026-02-16,,,,,
2026-02-17,,,,,
2026-02-18,16.13,9.64,94.33,10.28,83.92
2026-02-19,16.17,9.46,94.63,10.58,84.09
2026-02-20,16.03,9.5,95.71,10.8,86.81
2026-02-23,16.19,9.27,93.54,10.37,87.39
2026-02-24,16.58,9.79,94.3,10.13,87.73
2026-02-25,16.44,9.36,92.48,9.49,89.97
2026-02-26,16.41,9.45,94.36,9.58,89.21
2026-02-27,16.27,9.34,92.42,9.35,88.47
2026-03-02,15.91,9.25,92.9,9.19,88.16
2026-03-03,15.57,8.65,91.71,9.0,84.48
2026-03-04,15.6,8.36,92.44,9.53,84.09
2026-03-05,15.29,8.17,87.16,9.16,81.29
2026-03-06,15.23,8.19,80.14,9.33,78.86
2026-03-09,15.41,8.25,82.35,9.52,79.26
2026-03-10,15.45,8.37,84.61,10.14,80.56
2026-03-11,15.43,8.28,83.98,10.04,79.85
2026-03-12,14.95,7.81,74.73,9.4,79.24
2026-03-13,15.0,7.72,73.86,9.34,78.3
2026-03-16,15.1,7.81,76.96,9.84,78.84
2026-03-17,15.02,7.95,76.5,9.04,78.96
2026-03-18,14.74,7.75,76.27,8.85,77.13
2026-03-19,14.77,7.73,75.83,8.77,76.63
2026-03-20,14.47,7.36,72.33,8.34,75.55
2026-03-23,14.66,8.02,77.36,8.76,77.49
2026-03-24,14.7,7.93,75.94,8.69,78.1
2026-03-25,15.01,8.21,77.17,8.89,79.55
2026-03-26,14.83,8.21,74.99,8.44,78.91
2026-03-27,14.76,8.69,73.4,8.09,79.0
2026-03-30,14.84,8.81,73.24,8.0,79.5
2026-03-31,15.25,9.48,76.95,8.77,82.48
2026-04-01,15.36,9.3,80.6,8.84,83.0
2026-04-02,15.28,9.13,80.97,8.75,83.55
